6/17/2013,6:59:23AM,60,DSCOXREMNANT8954H
6/17/2013,2:53:25PM,90,DSCOXREMNANT8954H
6/18/2013,2:51:37PM,90,DSCOXREMNANT8954H
6/19/2013,10:24:43AM,90,DSCOXREMNANT8954H
6/19/2013,12:51:57PM,90,DSCOXREMNANT8954H
6/19/2013,1:56:25PM,90,DSCOXREMNANT8954H
6/20/2013,11:24:46AM,90,DSCOXREMNANT8954H
6/20/2013,12:24:42PM,90,DSCOXREMNANT8954H
6/20/2013,2:26:48PM,90,DSCOXREMNANT8954H
6/21/2013,10:24:18AM,90,DSCOXREMNANT8954H
6/21/2013,11:26:32AM,90,DSCOXREMNANT8954H
6/21/2013,12:55:45PM,90,DSCOXREMNANT8954H
6/21/2013,1:54:06PM,90,DSCOXREMNANT8954H
6/21/2013,2:56:54PM,90,DSCOXREMNANT8954H