06/17/13,6:13AM,72.25,KIRKS-JULY-SPOT4537
06/17/13,6:58AM,72.25,KIRKS-JULY-SPOT4537
06/17/13,7:29AM,72.25,KIRKS-JULY-SPOT4537
06/17/13,9:55AM,59.5,KIRKS-JULY-SPOT4537
06/17/13,10:32AM,59.5,KIRKS-JULY-SPOT4537
06/17/13,11:32AM,59.5,KIRKS-JULY-SPOT4537
06/17/13,2:45PM,76.5,KIRKS-JULY-SPOT4537
06/17/13,3:15PM,76.5,KIRKS-JULY-SPOT4537
06/17/13,3:42PM,76.5,KIRKS-JULY-SPOT4537
06/17/13,8:28PM,25.5,KIRKS-JULY-SPOT4537
06/18/13,6:15AM,72.25,KIRKS-JULY-SPOT4537
06/18/13,6:57AM,72.25,KIRKS-JULY-SPOT4537
06/18/13,7:58AM,72.25,KIRKS-JULY-SPOT4537
06/18/13,10:50AM,59.5,KIRKS-JULY-SPOT4537
06/18/13,11:34AM,59.5,KIRKS-JULY-SPOT4537
06/18/13,12:54PM,59.5,KIRKS-JULY-SPOT4537
06/18/13,2:58PM,76.5,KIRKS-JULY-SPOT4537
06/18/13,3:46PM,76.5,KIRKS-JULY-SPOT4537
06/18/13,5:58PM,76.5,KIRKS-JULY-SPOT4537
06/18/13,9:28PM,25.5,KIRKS-JULY-SPOT4537
06/19/13,10:30AM,51,KIRKS-JULY-SPOT4537
06/19/13,6:33PM,51,KIRKS-JULY-SPOT4537
06/19/13,6:56PM,51,KIRKS-JULY-SPOT4537
06/19/13,7:50PM,25.5,KIRKS-JULY-SPOT4537
06/19/13,8:28PM,25.5,KIRKS-JULY-SPOT4537
06/20/13,11:33AM,51,KIRKS-JULY-SPOT4537
06/20/13,1:50PM,51,KIRKS-JULY-SPOT4537
06/20/13,2:42PM,51,KIRKS-JULY-SPOT4537
06/20/13,6:55PM,51,KIRKS-JULY-SPOT4537
06/20/13,8:50PM,25.5,KIRKS-JULY-SPOT4537
06/20/13,9:28PM,25.5,KIRKS-JULY-SPOT4537
06/21/13,12:30PM,51,KIRKS-JULY-SPOT4537
06/21/13,2:44PM,51,KIRKS-JULY-SPOT4537
06/21/13,6:28PM,51,KIRKS-JULY-SPOT4537
06/21/13,8:28PM,25.5,KIRKS-JULY-SPOT4537
06/21/13,10:28PM,25.5,KIRKS-JULY-SPOT4537
06/22/13,5:50AM,0,KIRKS-JULY-SPOT4537
06/22/13,6:58AM,51,KIRKS-JULY-SPOT4537
06/22/13,7:58AM,51,KIRKS-JULY-SPOT4537
06/22/13,8:28AM,51,KIRKS-JULY-SPOT4537
06/22/13,9:28AM,51,KIRKS-JULY-SPOT4537
06/22/13,9:51AM,0,KIRKS-JULY-SPOT4537
06/22/13,11:19PM,0,KIRKS-JULY-SPOT4537
06/23/13,2:18PM,51,KIRKS-JULY-SPOT4537
06/23/13,5:18PM,51,KIRKS-JULY-SPOT4537
06/23/13,6:21PM,51,KIRKS-JULY-SPOT4537
06/23/13,6:39PM,51,KIRKS-JULY-SPOT4537
06/23/13,7:37PM,0,KIRKS-JULY-SPOT4537
06/23/13,8:49PM,0,KIRKS-JULY-SPOT4537
06/24/13,5:14AM,0,KIRKS-JULY-SPOT4537
06/24/13,5:30AM,0,KIRKS-JULY-SPOT4537
06/24/13,6:14AM,72.25,KIRKS-JULY-SPOT4537
06/24/13,6:46AM,72.25,KIRKS-JULY-SPOT4537
06/24/13,7:28AM,72.25,KIRKS-JULY-SPOT4537
06/24/13,10:29AM,59.5,KIRKS-JULY-SPOT4537
06/24/13,11:51AM,59.5,KIRKS-JULY-SPOT4537
06/24/13,12:53PM,59.5,KIRKS-JULY-SPOT4537
06/24/13,2:15PM,76.5,KIRKS-JULY-SPOT4537
06/24/13,2:56PM,76.5,KIRKS-JULY-SPOT4537
06/24/13,3:56PM,76.5,KIRKS-JULY-SPOT4537
06/24/13,10:28PM,25.5,KIRKS-JULY-SPOT4537
06/25/13,12:50AM,0,KIRKS-JULY-SPOT4537
06/25/13,6:13AM,72.25,KIRKS-JULY-SPOT4537
06/25/13,6:47AM,72.25,KIRKS-JULY-SPOT4537
06/25/13,7:58AM,72.25,KIRKS-JULY-SPOT4537
06/25/13,10:33AM,59.5,KIRKS-JULY-SPOT4537
06/25/13,11:51AM,59.5,KIRKS-JULY-SPOT4537
06/25/13,12:29PM,59.5,KIRKS-JULY-SPOT4537
06/25/13,2:46PM,76.5,KIRKS-JULY-SPOT4537
06/25/13,3:56PM,76.5,KIRKS-JULY-SPOT4537
06/25/13,5:56PM,76.5,KIRKS-JULY-SPOT4537
06/25/13,9:28PM,25.5,KIRKS-JULY-SPOT4537
06/25/13,10:28PM,25.5,KIRKS-JULY-SPOT4537
06/25/13,10:55PM,0,KIRKS-JULY-SPOT4537
06/25/13,11:33PM,0,KIRKS-JULY-SPOT4537
06/26/13,10:52AM,51,KIRKS-JULY-SPOT4537
06/26/13,11:30AM,51,KIRKS-JULY-SPOT4537
06/26/13,2:58PM,51,KIRKS-JULY-SPOT4537
06/26/13,6:50PM,51,KIRKS-JULY-SPOT4537
06/26/13,8:32PM,25.5,KIRKS-JULY-SPOT4537
06/26/13,10:34PM,25.5,KIRKS-JULY-SPOT4537
06/27/13,10:50AM,51,KIRKS-JULY-SPOT4537
06/27/13,11:54AM,51,KIRKS-JULY-SPOT4537
06/27/13,6:55PM,51,KIRKS-JULY-SPOT4537
06/27/13,8:50PM,25.5,KIRKS-JULY-SPOT4537
06/27/13,10:28PM,25.5,KIRKS-JULY-SPOT4537
06/28/13,10:28AM,51,KIRKS-JULY-SPOT4537
06/28/13,11:30AM,51,KIRKS-JULY-SPOT4537
06/28/13,12:33PM,51,KIRKS-JULY-SPOT4537
06/28/13,7:50PM,25.5,KIRKS-JULY-SPOT4537
06/29/13,7:12AM,51,KIRKS-JULY-SPOT4537
06/29/13,11:37AM,51,KIRKS-JULY-SPOT4537
06/29/13,12:37PM,51,KIRKS-JULY-SPOT4537
06/29/13,4:50PM,51,KIRKS-JULY-SPOT4537
06/30/13,6:21AM,51,KIRKS-JULY-SPOT4537
06/30/13,6:39AM,51,KIRKS-JULY-SPOT4537
06/30/13,3:37PM,51,KIRKS-JULY-SPOT4537
06/30/13,4:18PM,51,KIRKS-JULY-SPOT4537